日期,隊伍,round1,round2,round3,round4
2016-10-30,拓荒者,33,29,19,23
2016-10-30,國王,25,29,31,21
2016-10-30,灰狼,34,31,12,26
2016-10-31,快艇,19,23,27,19
2016-10-31,爵士,22,13,21,19
2016-10-31,太陽,30,27,21,22
2016-10-31,勇士,22,33,26,25
2016-10-31,熱火,19,25,28,27
2016-10-31,馬刺,24,28,25,29
2016-10-31,活塞,24,26,25,23
2016-10-31,公鹿,21,18,26,18
2016-10-31,雷霆,30,28,19,36
2016-10-31,湖人,24,22,25,25
2016-10-31,灰熊,27,31,20,22
2016-10-31,巫師,22,32,23,23
2016-10-31,火箭,34,29,17,13
2016-10-31,獨行俠,25,28,17,22
2016-11-01,暴龍,33,29,26,17
2016-11-01,金塊,24,25,35,18
2016-11-01,籃網,20,24,22,22
2016-11-01,公牛,38,27,28,25
2016-11-01,老鷹,22,31,26,27
2016-11-01,國王,15,29,37,14
2016-11-01,快艇,24,24,34,34
2016-11-01,太陽,24,12,34,28
2016-11-02,騎士,29,34,22,43
2016-11-02,火箭,35,24,25,36
2016-11-02,76人,29,28,30,14
2016-11-02,魔術,24,19,41,19
2016-11-02,溜馬,27,35,22,31
2016-11-02,湖人,18,33,28,29
2016-11-02,熱火,28,26,19,18
2016-11-02,國王,26,24,17,24
2016-11-02,活塞,32,32,22,16
2016-11-02,尼克,29,26,24,10
2016-11-02,鵜鶘,32,22,32,27
2016-11-02,公鹿,29,34,21,33
2016-11-02,灰狼,29,33,35,19
2016-11-02,灰熊,16,20,23,21
2016-11-02,馬刺,28,22,21,20
2016-11-02,爵士,38,16,19,33
2016-11-02,拓荒者,25,28,20,31
2016-11-02,勇士,34,25,41,27
2016-11-03,巫師,29,27,19,28
2016-11-03,暴龍,27,27,30,29
2016-11-03,黄蜂,26,20,39,24
2016-11-03,76人,26,27,20,20
2016-11-03,籃網,38,33,21,17
2016-11-03,活塞,30,25,26,20
2016-11-03,尼克,25,26,27,21
2016-11-03,火箭,33,35,32,18
2016-11-03,老鷹,37,23,34,22
2016-11-03,湖人,28,23,39,33
2016-11-03,灰熊,21,20,25,9
2016-11-03,鵜鶘,13,35,11,16
2016-11-03,塞爾蒂克,36,19,26,26
2016-11-03,公牛,25,27,18,30
2016-11-03,爵士,15,26,25,31
2016-11-03,獨行俠,14,19,26,22
2016-11-03,太陽,28,29,19,27
2016-11-03,拓荒者,28,25,20,30
2016-11-03,快艇,24,17,25,17
2016-11-03,雷霆,23,26,16,20
2016-11-04,魔術,23,33,28,18
2016-11-04,國王,29,21,28,16
2016-11-04,公鹿,29,34,27,35
2016-11-04,溜馬,30,27,22,28
2016-11-04,灰狼,37,24,14,24
2016-11-04,金塊,25,30,33,14
2016-11-04,騎士,36,32,32,28
2016-11-04,塞爾蒂克,25,26,32,39
2016-11-04,勇士,31,37,30,24
2016-11-04,雷霆,32,11,27,26
2016-11-05,巫師,19,29,23,24
2016-11-05,老鷹,19,16,28,29
2016-11-05,暴龍,25,27,23,21
2016-11-05,熱火,27,19,26,15
2016-11-05,籃網,23,27,20,25
2016-11-05,黄蜂,23,20,30,26
2016-11-05,公牛,23,34,24,23
2016-11-05,尼克,32,24,28,33
2016-11-05,灰熊,20,15,22,31
2016-11-05,快艇,23,30,23,23
2016-11-05,鵜鶘,29,32,18,23
2016-11-05,太陽,30,28,23,21
2016-11-05,獨行俠,26,26,24,19
2016-11-05,拓荒者,26,29,24,26
2016-11-05,爵士,17,24,25,20
2016-11-05,馬刺,27,26,29,18
2016-11-05,湖人,24,41,28,24
2016-11-05,勇士,15,34,33,15
2016-11-06,雷霆,32,27,31,22
2016-11-06,灰狼,25,28,19,20
2016-11-06,76人,19,27,34,21
2016-11-06,騎士,34,23,25,20
2016-11-06,魔術,20,20,21,27
2016-11-06,巫師,24,26,20,16
2016-11-06,活塞,29,22,26,26
2016-11-06,金塊,12,32,23,19
2016-11-06,溜馬,31,31,26,23
2016-11-06,公牛,15,28,21,30
2016-11-06,老鷹,30,35,28,19
2016-11-06,火箭,30,29,25,13
2016-11-06,公鹿,34,27,29,27
2016-11-06,國王,24,24,15,28
2016-11-06,馬刺,24,31,17,20
2016-11-06,快艇,39,34,16,27
2016-11-07,尼克,30,24,26,29
2016-11-07,爵士,20,29,29,36
2016-11-07,灰熊,22,29,26,17
2016-11-07,拓荒者,25,22,29,24
2016-11-07,暴龍,23,27,16,25
2016-11-07,國王,20,24,24,28
2016-11-07,獨行俠,19,28,12,15
2016-11-07,公鹿,27,12,17,18
2016-11-07,塞爾蒂克,23,29,31,24
2016-11-07,金塊,42,35,26,20
2016-11-07,湖人,23,31,29,36
2016-11-07,太陽,15,28,33,32
2016-11-08,76人,24,19,18,23
2016-11-08,爵士,30,22,25,32
2016-11-08,巫師,30,17,36,23
2016-11-08,火箭,23,33,28,30
2016-11-08,黄蜂,43,32,24,23
2016-11-08,溜馬,34,21,23,22
2016-11-08,公牛,37,24,27,24
2016-11-08,魔術,24,28,11,17
2016-11-08,雷霆,39,16,28,14
2016-11-08,熱火,28,19,14,24
2016-11-08,快艇,33,29,29,23
2016-11-08,活塞,15,17,21,29
2016-11-08,勇士,28,35,21,32
2016-11-08,鵜鶘,24,25,29,28
2016-11-09,騎士,20,22,37,27
2016-11-09,老鷹,20,33,31,26
2016-11-09,籃網,33,33,22,31
2016-11-09,灰狼,33,32,19,26
2016-11-09,灰熊,26,30,23,29
2016-11-09,金塊,26,30,20,31
2016-11-09,拓荒者,42,21,26,35
2016-11-09,太陽,25,30,27,39
2016-11-09,湖人,27,27,23,20
2016-11-09,獨行俠,25,33,25,26
2016-11-09,國王,33,20,23,26
2016-11-09,鵜鶘,26,20,24,24
2016-11-10,尼克,19,31,22,38
2016-11-10,籃網,29,26,16,25
2016-11-10,巫師,34,24,31,29
2016-11-10,塞爾蒂克,8,35,26,24
2016-11-10,黄蜂,24,27,25,28
2016-11-10,爵士,32,26,20,20
2016-11-10,魔術,17,30,30,30
2016-11-10,灰狼,39,35,23,26
2016-11-10,溜馬,31,23,30,25
2016-11-10,76人,26,34,24,25
2016-11-10,老鷹,35,33,26,21
2016-11-10,公牛,27,34,27,19
2016-11-10,雷霆,27,28,20,27
2016-11-10,暴龍,20,42,26,24
2016-11-10,太陽,19,35,27,26
2016-11-10,活塞,28,23,25,24
2016-11-10,馬刺,24,36,20,19
2016-11-10,火箭,33,30,22,16
2016-11-10,快艇,36,25,32,18
2016-11-10,拓荒者,16,16,18,30
2016-11-10,勇士,34,33,17,32
2016-11-10,獨行俠,15,21,32,27
2016-11-11,公鹿,27,27,27,25
2016-11-11,鵜鶘,26,35,27,24
2016-11-11,熱火,22,31,17,25
2016-11-11,公牛,23,30,17,28
2016-11-11,金塊,19,32,24,26
2016-11-11,勇士,38,27,34,26
2016-11-11,國王,30,25,18,18
2016-11-11,湖人,16,29,25,31
2016-11-12,76人,21,30,25,24
2016-11-12,溜馬,27,25,20,28
2016-11-12,巫師,31,25,19,19
2016-11-12,騎士,26,32,26,21
2016-11-12,黄蜂,27,17,38,29
2016-11-12,暴龍,28,30,21,34
2016-11-12,魔術,17,21,26,10
2016-11-12,爵士,23,19,18,27
2016-11-12,塞爾蒂克,31,30,25,29
2016-11-12,尼克,27,24,22,14
2016-11-12,雷霆,24,26,24,34
2016-11-12,快艇,16,34,32,28
2016-11-12,馬刺,28,21,26,21
2016-11-12,活塞,26,26,15,19
2016-11-12,拓荒者,35,27,22,22
2016-11-12,國王,31,26,26,23
2016-11-13,鵜鶘,26,30,15,28
2016-11-13,湖人,30,25,29,42
2016-11-13,溜馬,31,14,31,23
2016-11-13,塞爾蒂克,24,24,31,26
2016-11-13,暴龍,24,29,34,31
2016-11-13,尼克,28,28,29,22
2016-11-13,老鷹,23,36,28,30
2016-11-13,76人,27,21,30,18
2016-11-13,公牛,28,25,28,25
2016-11-13,巫師,27,29,14,25
2016-11-13,火箭,22,18,30,30
2016-11-13,馬刺,26,23,33,24
2016-11-13,灰狼,21,30,22,32
2016-11-13,快艇,34,26,28,31
2016-11-13,熱火,21,26,12,32
2016-11-13,爵士,23,29,24,26
2016-11-13,公鹿,24,20,31,31
2016-11-13,灰熊,19,20,31,26
2016-11-13,金塊,21,28,22,24
2016-11-13,活塞,36,21,23,26
2016-11-13,太陽,21,24,38,21
2016-11-13,籃網,23,35,32,32
2016-11-14,騎士,32,20,19,29
2016-11-14,黄蜂,22,32,18,21
2016-11-14,雷霆,13,34,37,33
2016-11-14,魔術,27,30,25,37
2016-11-14,灰狼,36,33,18,38
2016-11-14,湖人,27,19,26,27
2016-11-14,勇士,28,34,37,34
2016-11-14,太陽,32,27,33,28
2016-11-14,拓荒者,20,30,36,26
2016-11-14,金塊,28,29,15,33
2016-11-15,溜馬,16,25,30,17
2016-11-15,魔術,19,18,20,12
2016-11-15,尼克,15,21,31,26
2016-11-15,獨行俠,23,16,12,26
2016-11-15,活塞,28,31,19,26
2016-11-15,雷霆,25,22,21,20
2016-11-15,鵜鶘,27,29,28,22
2016-11-15,塞爾蒂克,26,25,23,31
2016-11-15,火箭,38,27,28,22
2016-11-15,76人,26,26,16,20
2016-11-15,馬刺,25,30,16,23
2016-11-15,熱火,19,21,20,30
2016-11-15,爵士,25,23,22,26
2016-11-15,灰熊,33,23,17,29
2016-11-15,快艇,39,32,28,28
2016-11-15,籃網,14,33,18,30
2016-11-16,騎士,30,31,30,30
2016-11-16,暴龍,25,32,27,33
2016-11-16,熱火,25,18,24,23
2016-11-16,老鷹,22,27,23,21
2016-11-16,灰狼,30,28,17,33
2016-11-16,黄蜂,31,15,36,33
2016-11-16,拓荒者,14,23,26,25
2016-11-16,公牛,35,21,27,30
2016-11-16,湖人,27,29,37,32
2016-11-16,籃網,29,22,34,33
2016-11-17,76人,29,30,29,21
2016-11-17,巫師,15,33,28,26
2016-11-17,魔術,21,31,13,24
2016-11-17,鵜鶘,19,21,23,19
2016-11-17,溜馬,30,20,30,23
2016-11-17,騎士,19,26,23,25
2016-11-17,塞爾蒂克,29,10,18,33
2016-11-17,獨行俠,17,14,23,29
2016-11-17,尼克,29,25,27,24
2016-11-17,活塞,27,22,25,28
2016-11-17,老鷹,21,31,32,23
2016-11-17,公鹿,26,9,35,30
2016-11-17,雷霆,38,27,20,20
2016-11-17,火箭,32,31,27,13
2016-11-17,暴龍,38,15,33,35
2016-11-17,勇士,34,32,29,32
2016-11-17,金塊,28,33,28,31
2016-11-17,太陽,17,26,33,28
2016-11-17,快艇,28,18,30,31
2016-11-17,灰熊,26,35,22,28
2016-11-17,國王,22,24,25,34
2016-11-17,馬刺,27,30,27,26
2016-11-18,巫師,24,28,35,32
2016-11-18,尼克,18,24,23,47
2016-11-18,熱火,21,27,19,29
2016-11-18,公鹿,27,21,14,11
2016-11-18,火箭,41,21,38,26
2016-11-18,拓荒者,29,33,21,26
2016-11-18,灰狼,27,34,24,25
2016-11-18,76人,18,15,25,28
2016-11-18,爵士,26,17,15,19
2016-11-18,公牛,25,16,25,19
2016-11-19,黄蜂,29,19,27,25
2016-11-19,老鷹,28,17,35,16
2016-11-19,溜馬,18,31,33,14
2016-11-19,太陽,27,30,32,27
2016-11-19,騎士,30,26,26,22
2016-11-19,活塞,19,20,17,25
2016-11-19,鵜鶘,31,33,24,25
2016-11-19,拓荒者,28,23,24,26
2016-11-19,雷霆,34,30,32,28
2016-11-19,籃網,40,21,21,23
2016-11-19,塞爾蒂克,27,21,9,31
2016-11-19,勇士,29,26,31,18
2016-11-19,獨行俠,19,10,12,23
2016-11-19,灰熊,19,17,20,24
2016-11-19,金塊,19,38,25,20
2016-11-19,暴龍,29,23,25,25
2016-11-19,湖人,16,36,24,31
2016-11-19,馬刺,26,26,39,25
2016-11-19,國王,24,30,31,30
2016-11-19,快艇,40,33,31,17
2016-11-20,火箭,28,27,26,30
2016-11-20,爵士,22,22,26,32
2016-11-20,鵜鶘,21,26,27,34
2016-11-20,黄蜂,23,23,39,23
2016-11-20,巫師,35,24,23,29
2016-11-20,熱火,33,27,31,23
2016-11-20,魔術,17,27,22,29
2016-11-20,獨行俠,16,29,24,18
2016-11-20,活塞,23,24,26,19
2016-11-20,塞爾蒂克,30,20,21,23
2016-11-20,76人,32,26,34,28
2016-11-20,太陽,19,29,27,30
2016-11-20,灰熊,18,25,22,28
2016-11-20,灰狼,16,23,13,19
2016-11-20,公鹿,37,29,26,29
2016-11-20,勇士,28,41,34,21
2016-11-20,快艇,23,24,25,30
2016-11-20,公牛,33,19,25,18
2016-11-21,尼克,24,22,29,29
2016-11-21,老鷹,20,21,25,28
2016-11-21,籃網,29,35,20,25
2016-11-21,拓荒者,32,38,29,30
2016-11-21,雷霆,21,33,16,33
2016-11-21,溜馬,30,28,21,24
2016-11-21,國王,36,22,28,16
2016-11-21,暴龍,28,35,18,18
2016-11-21,金塊,24,29,23,29
2016-11-21,爵士,14,27,22,28
2016-11-21,湖人,30,31,24,25
2016-11-21,公牛,30,32,28,28
2016-11-22,76人,24,22,32,23
2016-11-22,熱火,30,15,31,18
2016-11-22,巫師,26,24,25,31
2016-11-22,太陽,20,26,34,21
2016-11-22,黄蜂,22,23,26,19
2016-11-22,灰熊,32,37,15,21
2016-11-22,溜馬,21,21,29,12
2016-11-22,勇士,34,27,39,20
2016-11-22,活塞,25,21,29,21
2016-11-22,火箭,18,33,28,20
2016-11-22,公鹿,20,29,20,24
2016-11-22,魔術,27,17,30,15
2016-11-22,灰狼,21,31,29,12
2016-11-22,塞爾蒂克,23,19,26,31
2016-11-22,馬刺,24,24,25,23
2016-11-22,獨行俠,28,21,24,18
2016-11-22,快艇,23,31,34,35
2016-11-22,暴龍,19,26,34,36
2016-11-23,尼克,28,32,21,26
2016-11-23,拓荒者,33,25,23,22
2016-11-23,老鷹,14,30,27,23
2016-11-23,鵜鶘,34,32,29,17
2016-11-23,金塊,19,41,31,19
2016-11-23,公牛,31,29,28,19
2016-11-23,湖人,29,20,31,31
2016-11-23,雷霆,16,32,26,35
2016-11-24,76人,26,25,20,15
2016-11-24,灰熊,20,23,20,23
2016-11-24,黄蜂,28,32,24,30
2016-11-24,馬刺,30,29,25,35
2016-11-24,魔術,22,22,22,21
2016-11-24,太陽,24,22,22,24
2016-11-24,騎士,46,35,31,25
2016-11-24,拓荒者,31,29,32,33
2016-11-24,溜馬,24,20,22,19
2016-11-24,老鷹,31,18,25,22
2016-11-24,籃網,16,33,17,26
2016-11-24,塞爾蒂克,30,21,28,32
2016-11-24,活塞,28,28,30,21
2016-11-24,熱火,16,26,22,20
2016-11-24,火箭,20,19,35,28
2016-11-24,暴龍,24,30,36,25
2016-11-24,獨行俠,26,19,25,34
2016-11-24,快艇,32,36,25,31
2016-11-24,爵士,36,17,31,24
2016-11-24,金塊,27,20,14,22
2016-11-24,鵜鶘,31,22,36,28
2016-11-24,灰狼,26,24,18,28
2016-11-24,勇士,41,39,26,43
2016-11-24,湖人,26,23,29,28
2016-11-24,國王,27,24,36,29
2016-11-24,雷霆,27,21,27,26
2016-11-26,塞爾蒂克,32,16,26,29
2016-11-26,馬刺,22,24,29,34
2016-11-26,魔術,14,24,30,23
2016-11-26,巫師,26,22,24,22
2016-11-26,騎士,36,36,24,32
2016-11-26,獨行俠,16,22,17,35
2016-11-26,尼克,30,22,27,25
2016-11-26,黄蜂,28,28,18,30
2016-11-26,76人,19,28,17,25
2016-11-26,公牛,23,34,33,15
2016-11-26,活塞,35,22,25,26
2016-11-26,快艇,23,25,32,17
2016-11-26,爵士,24,24,13,34
2016-11-26,老鷹,23,11,14,20
2016-11-26,公鹿,24,18,25,32
2016-11-26,暴龍,27,20,26,32
2016-11-26,灰熊,19,20,18,24
2016-11-26,熱火,28,17,26,19
2016-11-26,溜馬,28,30,34,26
2016-11-26,籃網,23,20,22,32
2016-11-26,金塊,30,33,26,33
2016-11-26,雷霆,31,31,22,38
2016-11-26,太陽,27,25,23,10
2016-11-26,灰狼,29,18,20,31
2016-11-26,拓荒者,32,34,34,19
2016-11-26,鵜鶘,34,23,26,21
2016-11-26,湖人,20,23,21,21
2016-11-26,勇士,30,23,27,29
2016-11-26,國王,19,31,24,30
2016-11-26,火箭,38,30,22,27
2016-11-27,巫師,22,22,32,24
2016-11-27,馬刺,23,31,36,22
2016-11-27,黄蜂,38,20,17,32
2016-11-27,尼克,22,25,24,31
2016-11-27,雷霆,29,27,21,29
2016-11-27,活塞,19,27,22,20
2016-11-27,熱火,31,18,33,25
2016-11-27,灰熊,24,27,31,28
2016-11-27,勇士,30,26,34,25
2016-11-27,灰狼,33,15,25,29
2016-11-28,76人,30,28,23,27
2016-11-28,騎士,24,28,25,35
2016-11-28,太陽,28,15,36,35
2016-11-28,金塊,29,34,23,34
2016-11-28,籃網,35,24,18,28
2016-11-28,國王,31,27,34,30
2016-11-28,魔術,29,23,20,24
2016-11-28,公鹿,36,22,21,25
2016-11-28,溜馬,23,27,26,15
2016-11-28,快艇,20,20,18,12
2016-11-28,獨行俠,26,18,16,31
2016-11-28,鵜鶘,20,22,18,21
2016-11-28,拓荒者,35,27,31,21
2016-11-28,火箭,35,30,31,34
2016-11-28,湖人,21,35,28,25
2016-11-28,老鷹,32,16,29,17
2016-11-29,巫師,25,25,24,18
2016-11-29,國王,19,34,19,20
2016-11-29,暴龍,33,27,31,31
2016-11-29,76人,26,23,22,24
2016-11-29,尼克,29,26,26,22
2016-11-29,雷霆,24,34,30,24
2016-11-29,熱火,19,12,42,31
2016-11-29,塞爾蒂克,21,27,35,29
2016-11-29,灰熊,25,14,21,25
2016-11-29,黄蜂,25,31,25,23
2016-11-29,灰狼,27,18,24,34
2016-11-29,爵士,22,28,24,38
2016-11-29,勇士,29,21,30,25
2016-11-29,老鷹,27,26,28,19
2016-11-30,黄蜂,25,29,20,15
2016-11-30,活塞,33,24,27,28
2016-11-30,籃網,24,29,20,34
2016-11-30,快艇,28,37,21,21
2016-11-30,公鹿,30,28,34,26
2016-11-30,騎士,32,22,20,27
2016-11-30,鵜鶘,33,32,24,16
2016-11-30,湖人,22,19,22,25
2016-11-30,馬刺,20,23,21,19
2016-11-30,魔術,16,29,30,20
2016-11-30,爵士,38,24,23,35
2016-11-30,火箭,29,21,23,28
2016-12-01,塞爾蒂克,28,25,31,30
2016-12-01,活塞,31,28,33,29
2016-12-01,暴龍,25,30,34,31
2016-12-01,灰熊,28,29,25,23
2016-12-01,公牛,28,19,26,17
2016-12-01,湖人,17,30,23,26
2016-12-01,雷霆,32,28,24,21
2016-12-01,巫師,19,34,31,21
2016-12-01,灰狼,31,18,25,30
2016-12-01,尼克,28,30,23,25
2016-12-01,獨行俠,17,23,26,21
2016-12-01,馬刺,21,22,18,33
2016-12-01,金塊,30,17,33,18
2016-12-01,熱火,28,24,23,31
2016-12-01,太陽,36,14,27,32
2016-12-01,老鷹,27,21,27,32
2016-12-01,拓荒者,31,42,36,22
2016-12-01,溜馬,23,35,25,26
2016-12-02,黄蜂,23,21,24,29
2016-12-02,獨行俠,14,27,19,27
2016-12-02,籃網,26,25,27,15
2016-12-02,公鹿,27,25,38,21
2016-12-02,灰熊,30,20,15,30
2016-12-02,魔術,28,21,19,26
2016-12-02,騎士,28,22,15,29
2016-12-02,快艇,24,34,27,28
2016-12-02,爵士,27,21,29,33
2016-12-02,熱火,26,26,31,28
2016-12-02,勇士,30,29,23,31
2016-12-02,火箭,32,32,22,27
2016-12-03,76人,14,28,19,27
2016-12-03,魔術,21,29,32,23
2016-12-03,塞爾蒂克,29,18,22,28
2016-12-03,國王,29,17,26,20
2016-12-03,暴龍,28,41,15,29
2016-12-03,湖人,22,26,14,18
2016-12-03,尼克,30,32,36,20
2016-12-03,灰狼,21,31,36,26
2016-12-03,公牛,30,29,29,23
2016-12-03,騎士,33,27,20,25
2016-12-03,鵜鶘,30,27,19,20
2016-12-03,快艇,25,35,29,25
2016-12-03,老鷹,24,15,18,28
2016-12-03,活塞,27,31,32,31
2016-12-03,馬刺,24,33,23,27
2016-12-03,巫師,28,32,14,31
2016-12-03,金塊,33,30,21,26
2016-12-03,火箭,42,31,26,29
2016-12-04,公鹿,25,25,25,37
2016-12-04,籃網,22,18,32,31
2016-12-04,黄蜂,29,23,32,22
2016-12-04,灰狼,19,30,25,32
2016-12-04,暴龍,32,30,24,42
2016-12-04,老鷹,22,25,23,14
2016-12-04,76人,30,23,21,32
2016-12-04,塞爾蒂克,22,23,29,33
2016-12-04,灰熊,25,29,28,21
2016-12-04,湖人,25,37,20,18
2016-12-04,獨行俠,29,28,25,25
2016-12-04,公牛,18,27,21,16
2016-12-04,爵士,24,25,33,23
2016-12-04,金塊,21,26,16,35
2016-12-04,拓荒者,21,34,18,26
2016-12-04,熱火,29,20,22,21
2016-12-04,勇士,37,29,42,30
2016-12-04,太陽,30,27,27,25
2016-12-05,活塞,27,23,23,19
2016-12-05,魔術,23,35,20,20
2016-12-05,雷霆,29,20,29,23
2016-12-05,鵜鶘,26,15,25,26
2016-12-05,尼克,26,29,26,25
2016-12-05,國王,21,20,36,21
2016-12-05,快艇,28,24,17,33
2016-12-05,溜馬,17,31,35,28
2016-12-06,76人,27,26,17,28
2016-12-06,金塊,18,33,23,32
2016-12-06,暴龍,27,34,20,31
2016-12-06,騎士,30,32,28,26
2016-12-06,籃網,32,34,15,32
2016-12-06,巫師,29,22,32,35
2016-12-06,老鷹,21,33,15,30
2016-12-06,雷霆,23,32,28,19
2016-12-06,公牛,32,25,30,23
2016-12-06,拓荒者,29,36,21,26
2016-12-06,公鹿,24,24,25,23
2016-12-06,馬刺,26,9,36,26
2016-12-06,鵜鶘,21,25,23,25
2016-12-06,灰熊,17,27,30,20
2016-12-06,火箭,26,32,19,30
2016-12-06,塞爾蒂克,17,31,35,23
2016-12-06,獨行俠,23,27,28,23
2016-12-06,黄蜂,23,25,27,34
2016-12-06,湖人,26,27,21,27
2016-12-06,爵士,26,31,32,18
2016-12-06,勇士,38,42,36,26
2016-12-06,溜馬,27,23,33,23
2016-12-07,巫師,24,28,29,35
2016-12-07,魔術,25,40,31,28
2016-12-07,熱火,25,29,23,26
2016-12-07,尼克,26,27,31,30
2016-12-07,活塞,32,19,20,31
2016-12-07,公牛,21,23,28,19
2016-12-07,灰熊,28,19,29,20
2016-12-07,76人,20,23,34,14
2016-12-07,灰狼,22,24,18,27
2016-12-07,馬刺,19,24,29,33
2016-12-07,爵士,33,32,29,18
2016-12-07,太陽,19,26,30,30
2016-12-08,黄蜂,23,15,23,26
2016-12-08,活塞,24,15,19,19
2016-12-08,魔術,27,23,23,14
2016-12-08,塞爾蒂克,26,23,36,32
2016-12-08,籃網,36,32,28,20
2016-12-08,金塊,23,29,27,32
2016-12-08,老鷹,29,24,25,25
2016-12-08,熱火,25,21,17,32
2016-12-08,公鹿,28,23,34,30
2016-12-08,拓荒者,28,30,18,31
2016-12-08,火箭,43,24,39,28
2016-12-08,湖人,27,28,22,18
2016-12-08,尼克,26,22,17,29
2016-12-08,騎士,36,27,29,34
2016-12-08,獨行俠,23,29,12,25
2016-12-08,國王,26,30,29,35
2016-12-08,太陽,22,31,27,14
2016-12-08,溜馬,23,26,33,27
2016-12-08,快艇,19,30,26,23
2016-12-08,勇士,37,25,29,24
2016-12-09,暴龍,22,37,29,36
2016-12-09,灰狼,32,27,30,21
2016-12-09,巫師,18,29,28,17
2016-12-09,金塊,29,23,21,12
2016-12-09,灰熊,14,29,18,27
2016-12-09,拓荒者,22,28,19,17
2016-12-09,鵜鶘,31,26,12,19
2016-12-09,76人,26,26,19,28
2016-12-09,爵士,17,29,24,29
2016-12-09,勇士,35,30,17,24
2016-12-09,公牛,21,24,27,23
2016-12-09,馬刺,17,15,31,28
2016-12-10,黄蜂,20,32,39,18
2016-12-10,魔術,21,25,24,18
2016-12-10,騎士,31,26,30,27
2016-12-10,熱火,27,19,23,15
2016-12-10,塞爾蒂克,28,22,18,26
2016-12-10,暴龍,25,17,33,26
2016-12-10,公鹿,30,34,28,18
2016-12-10,老鷹,23,21,40,30
2016-12-10,雷霆,23,26,28,22
2016-12-10,火箭,25,30,31,16
2016-12-10,灰狼,20,23,25,22
2016-12-10,活塞,25,24,33,35
2016-12-10,獨行俠,25,29,31,26
2016-12-10,溜馬,27,25,25,26
2016-12-10,湖人,26,26,28,35
2016-12-10,太陽,32,30,27,30
2016-12-10,國王,32,21,24,23
2016-12-10,尼克,30,24,24,25
2016-12-11,巫師,23,29,25,33
2016-12-11,公鹿,32,20,25,28
2016-12-11,魔術,29,29,37,18
2016-12-11,金塊,32,33,27,29
2016-12-11,溜馬,31,33,26,28
2016-12-11,拓荒者,44,27,27,13
2016-12-11,騎士,36,31,25,24
2016-12-11,黄蜂,26,26,29,24
2016-12-11,公牛,29,26,28,22
2016-12-11,熱火,27,28,20,25
2016-12-11,灰熊,31,30,26,23
2016-12-11,勇士,16,22,27,24
2016-12-11,火箭,36,24,26,23
2016-12-11,獨行俠,27,22,20,18
2016-12-11,馬刺,41,26,36,27
2016-12-11,籃網,26,26,18,31
2016-12-11,爵士,29,23,26,26
2016-12-11,國王,25,25,26,8
2016-12-11,快艇,35,26,37,35
2016-12-11,鵜鶘,31,24,25,25
2016-12-12,活塞,12,23,29,15
2016-12-12,76人,32,26,22,17
2016-12-12,雷霆,21,18,28,32
2016-12-12,塞爾蒂克,24,19,28,25
2016-12-12,灰狼,27,31,30,20
2016-12-12,勇士,30,30,18,38
2016-12-12,太陽,31,27,24,28
2016-12-12,鵜鶘,25,26,25,34
2016-12-12,湖人,30,26,19,37
2016-12-12,尼克,32,25,27,34
2016-12-13,溜馬,25,20,31,34
2016-12-13,黄蜂,20,23,30,21
2016-12-13,暴龍,33,36,23,30
2016-12-13,公鹿,23,26,33,18
2016-12-13,熱火,28,31,22,31
2016-12-13,巫師,29,24,29,19
2016-12-13,火箭,29,24,37,32
2016-12-13,籃網,24,19,42,33
2016-12-13,獨行俠,27,38,27,20
2016-12-13,金塊,19,24,24,25
2016-12-13,快艇,38,18,33,32
2016-12-13,拓荒者,27,33,26,34
2016-12-13,國王,31,18,39,28
2016-12-13,湖人,24,34,13,21
2016-12-14,騎士,32,26,15,30
2016-12-14,灰熊,20,23,15,28
2016-12-14,老鷹,34,28,34,24
2016-12-14,魔術,35,37,27,32
2016-12-14,公牛,38,18,19,19
2016-12-14,灰狼,22,30,26,21
2016-12-14,鵜鶘,35,30,29,15
2016-12-14,勇士,29,29,37,18
2016-12-14,太陽,31,23,31,16
2016-12-14,尼克,25,21,27,28
2016-12-14,拓荒者,32,36,24,22
2016-12-14,雷霆,31,21,19,24
2016-12-15,76人,25,29,20,40
2016-12-15,暴龍,22,38,32,31
2016-12-15,巫師,26,23,38,22
2016-12-15,黄蜂,30,24,23,29
2016-12-15,魔術,25,26,36,21
2016-12-15,快艇,30,30,27,26
2016-12-15,熱火,20,33,25,17
2016-12-15,溜馬,21,31,27,10
2016-12-15,籃網,27,25,23,32
2016-12-15,湖人,30,13,33,21
2016-12-15,灰熊,28,19,27,19
2016-12-15,騎士,16,20,17,32
2016-12-15,火箭,36,28,38,30
2016-12-15,國王,25,18,24,31
2016-12-15,獨行俠,20,23,21,21
2016-12-15,活塞,17,26,17,35
2016-12-15,爵士,26,29,25,29
2016-12-15,雷霆,21,20,27,21
2016-12-15,馬刺,32,24,21,31
2016-12-15,塞爾蒂克,23,24,26,28
2016-12-16,公鹿,30,34,24,20
2016-12-16,公牛,18,27,21,31
2016-12-16,鵜鶘,24,22,25,31
2016-12-16,溜馬,20,30,24,21
2016-12-16,金塊,38,36,26,32
2016-12-16,拓荒者,28,28,29,35
2016-12-16,太陽,20,23,28,21
2016-12-16,馬刺,23,28,23,33
2016-12-16,勇士,32,27,29,15
2016-12-16,尼克,25,20,21,24
2016-12-17,巫師,27,38,30,27
2016-12-17,活塞,27,27,23,31
